Unnamed: 0,value,location_unique_id,location_country,location_lat,location_lng,COUNTRY,Unnamed: 7,Unnamed: 8,Unnamed: 9
966,Broom Shops Car Park,6a2b6250-d4f0-11eb-8e7b-42010a840003,GB,55.775127,-4.313195,United Kingdom,,,
967,Neilston Leisure Centre,ca5b3cee-aded-11e9-ae38-42010a840003,GB,55.78596,-4.42379,United Kingdom,,,
968,51097,afd11e9a-4ce5-11ec-a101-42010a840003,GB,55.785736,-4.424457,United Kingdom,,,
969,51973,9b989846-79bc-11ec-a60f-42010a840003,GB,55.7857,-4.4231,United Kingdom,,,
970,51624,ca8087c4-aded-11e9-a73f-42010a840003,GB,55.93326,-4.69151,United Kingdom,,,
971,53086,596e5274-91ed-11eb-a211-42010a840003,GB,55.93396,-4.69025,United Kingdom,,,
972,Bay Street Car Park,a7765f22-2c1e-11ec-b5a8-42010a840003,GB,55.934261,-4.68727,United Kingdom,,,
973,51623,ca8ac7ca-aded-11e9-a9f3-42010a840003,GB,55.95141,-4.76087,United Kingdom,,,
974,51852,ca944232-aded-11e9-9225-42010a840003,GB,55.90878,-4.40482,United Kingdom,,,
975,50281,1f7daf42-5473-11e9-955d-42010a840003,GB,56.703422,-3.738565,United Kingdom,,,
976,Pitlochry Railway Station,9fe9c5d4-aded-11e9-8a64-42010a840003,GB,56.70256,-3.73615,United Kingdom,,,
977,60403,f2136908-2c1e-11ec-b7a9-42010a840003,GB,56.703401,-3.740737,United Kingdom,,,
978,51841,926086d2-aded-11e9-9ef7-42010a840003,GB,56.71383,-4.96253,United Kingdom,,,
979,51853,ca9d75fa-aded-11e9-a228-42010a840003,GB,55.90198,-4.40584,United Kingdom,,,
980,51934,cad7bfbc-aded-11e9-ac44-42010a840003,GB,55.7999,-4.39644,United Kingdom,,,
981,51619,caf5abf8-aded-11e9-ac34-42010a840003,GB,55.8312,-4.03435,United Kingdom,,,
982,Osprey Charging Talardy Hotel & Restaurant,bd61b3f0-b3f7-11e9-b3a4-42010a840003,GB,53.262048,-3.453894,United Kingdom,,,
983,Lidl - East Kilbride,02942dcc-b3fd-11e9-a1c2-42010a840003,GB,55.762825,-4.172763,United Kingdom,,,
984,52331,bdb89d04-2c1e-11ec-a4ab-42010a840003,GB,55.76281,-4.17615,United Kingdom,,,
985,51233,337af71a-b978-11e9-ac02-42010a840003,GB,55.605993,-4.478117,United Kingdom,,,
986,52035,bc0da0e4-2c1e-11ec-a957-42010a840003,GB,55.6065,-4.4787,United Kingdom,,,
987,51067,918cd4b8-aded-11e9-8bdf-42010a840003,GB,56.81693,-5.11116,United Kingdom,,,
988,52029,3a1a5c32-b978-11e9-b4d2-42010a840003,GB,55.44031,-4.63892,United Kingdom,,,
989,52210,821a7064-c47a-11e9-9b0b-42010a840003,GB,56.85182,-4.99923,United Kingdom,,,
990,52008,00485fe4-c60d-11e9-9650-42010a840003,GB,56.83747,-5.0719,United Kingdom,,,
991,52300,f1e47160-539f-11ea-b711-42010a840003,GB,56.83824,-5.07564,United Kingdom,,,
992,51456,9223f4b0-aded-11e9-b3b0-42010a840003,GB,56.909144,-5.844554,United Kingdom,,,
993,Logans of Cloughmills  235 Frosses Road (A26)  Cloughmills  BT44 9PU,fa75e7aa-c8d5-11e9-be05-42010a840003,GB,55.003155,-6.359668,United Kingdom,,,
994,Agnew Street  Larne  BT40 1RF,fab09ee0-c8d5-11e9-96be-42010a840003,GB,54.85198,-5.815645,United Kingdom,,,
995,C6JM0,0738671e-25c4-11eb-8803-42010a840003,GB,54.852279,-5.815372,United Kingdom,,,
996,Agnew Street  Larne (Socket 2),487a5774-3ae0-11eb-87a9-42010a840003,GB,54.852236,-5.816134,United Kingdom,,,
997,Agnew Street,ca86250e-91d3-11ec-a7f2-42010a840003,GB,54.85203,-5.81533,United Kingdom,,,
998,SC120,fb539438-c8d5-11e9-bac9-42010a840003,GB,54.750997,-6.323749,United Kingdom,,,
999,Portglenone Rd Randalstown,48d138f0-3ae0-11eb-9894-42010a840003,GB,54.753928,-6.326239,United Kingdom,,,
1000,50729,904a1ade-aded-11e9-a7d8-42010a840003,GB,57.005165,-5.83129,United Kingdom,,,
1001,52571,ebf126f8-b2be-11ea-a9aa-42010a840003,GB,57.00402,-5.82909,United Kingdom,,,
1002,SC131,fd548c2e-c8d5-11e9-b9f5-42010a840003,GB,54.332131,-6.276053,United Kingdom,,,
1003,SC161,fe1ac29a-c8d5-11e9-bad5-42010a840003,GB,54.5045,-6.027934,United Kingdom,,,
1004,50732,895c997c-aded-11e9-b600-42010a840003,GB,57.190732,-3.828573,United Kingdom,,,
1005,51231,90b3982e-aded-11e9-a047-42010a840003,GB,57.212282,-5.413965,United Kingdom,,,
1006,RC11,02c7583a-c8d6-11e9-887a-42010a840003,GB,54.995194,-7.306255,United Kingdom,,,
1007,RC02,02d33fd8-c8d6-11e9-a865-42010a840003,GB,54.846902,-6.720275,United Kingdom,,,
1008,52341,b48e85b6-cd90-11e9-a5cb-42010a840003,GB,55.777481,-4.050027,United Kingdom,,,
1009,Barrack street Hamilton,9bec2aaa-65a1-11ea-9fff-42010a840003,GB,55.779599,-4.045774,United Kingdom,,,
1010,COPFS Hamilton,9416008c-160b-11ec-a884-42010a840003,GB,55.781621,-4.047044,United Kingdom,,,
1011,52088,5a14e9e0-d5c4-11e9-963a-42010a840003,GB,55.87665,-4.30619,United Kingdom,,,
1012,Beech Road Hub,2f586378-df36-11e9-b44f-42010a840003,GB,55.898995,-4.21447,United Kingdom,,,
1013,52061,69e3509a-e001-11e9-a4e8-42010a840003,GB,56.005033,-3.816935,United Kingdom,,,
1014,60137,e08303e2-d083-11ec-8060-42010a840003,GB,56.002722,-3.813703,United Kingdom,,,
1015,COPFS - Falkirk,ce572896-5d84-11ec-8aa2-42010a840003,GB,56.003506,-3.81612,United Kingdom,,,
1016,52167,84ae352a-e001-11e9-9a3a-42010a840003,GB,55.84838,-4.50519,United Kingdom,,,
1017,Linwood Ambulance Station - Main Entrance,fee37c10-574b-11ec-940b-42010a840003,GB,55.844002,-4.50944,United Kingdom,,,
1018,Linwood Ambulance Station - Yard,fefa22e4-574b-11ec-ac2f-42010a840003,GB,55.843681,-4.50957,United Kingdom,,,
1019,Birdston Car Park,1b130f8c-e3ee-11e9-b7e4-42010a840003,GB,55.9645,-4.1611,United Kingdom,,,
1020,Healthy Living and Enterprise Centre,fa85d29a-e582-11e9-bb08-42010a840003,GB,55.952782,-4.08395,United Kingdom,,,
1021,52091,31aae66c-ebc7-11e9-a244-42010a840003,GB,55.84643,-4.15334,United Kingdom,,,
1022,50633,5cd04582-f14c-11e9-826c-42010a840003,GB,55.992624,-3.794708,United Kingdom,,,
1023,52519,2350135a-003d-11ea-af6e-42010a840003,GB,55.99266,-3.79439,United Kingdom,,,
1024,51374,9eebbb4c-f6cc-11e9-acd5-42010a840003,GB,55.89646,-4.4033,United Kingdom,,,
1025,60227,30e35e36-532f-11ec-a1f3-42010a840003,GB,55.898966,-4.407601,United Kingdom,,,
1026,52369,f3de630a-efb2-11e9-97e2-42010a840003,GB,55.89639,-4.4017,United Kingdom,,,
1027,Paton Mill Retail Park,2ce790d8-f9f7-11e9-a0a2-42010a840003,GB,55.837238,-4.51812,United Kingdom,,,
1028,APT51460,2e3a444e-f9f7-11e9-8464-42010a840003,GB,55.922343,-4.436963,United Kingdom,,,
1029,52053,0853060a-ff77-11e9-99c0-42010a840003,GB,56.02623,-3.81631,United Kingdom,,,
1030,Asda,8d60b11c-052b-11ea-8e2f-42010a840003,GB,55.913921,-4.216193,United Kingdom,,,
1031,Asda  Derrychara Road,9d2da9ba-052b-11ea-be88-42010a840003,GB,54.340916,-7.634006,United Kingdom,,,
1032,Wellington Street,d2c5800c-91d3-11ec-8185-42010a840003,GB,54.33972,-7.62978,United Kingdom,,,
1033,Asda Stores Eniskillen,f4e6c6c0-8119-11ec-9b17-42010a840003,GB,54.340553,-7.633641,United Kingdom,,,
1034,Asda,bff78b50-052b-11ea-9bfe-42010a840003,GB,55.786888,-3.990322,United Kingdom,,,
1035,Asda,d121ee34-052b-11ea-8222-42010a840003,GB,55.886021,-3.69035,United Kingdom,,,
1036,Asda,3e2c1878-0537-11ea-9420-42010a840003,GB,54.427765,-6.434219,United Kingdom,,,
1037,51190,899d8a68-aded-11e9-b9f8-42010a840003,GB,57.34007,-4.00967,United Kingdom,,,
1038,50730,90548a64-aded-11e9-8e22-42010a840003,GB,57.41247,-6.19692,United Kingdom,,,
1039,Glasgow Airport,cf5ef83c-0542-11ea-8eed-42010a840003,GB,55.863523,-4.43499,United Kingdom,,,
1040,The Red Deer,3ab64c42-0544-11ea-a8d2-42010a840003,GB,55.943183,-4.017711,United Kingdom,,,
1041,50287,8f7731de-0561-11ea-a549-42010a840003,GB,55.7836,-3.96943,United Kingdom,,,
1042,50538,8ff4cf68-0561-11ea-b2c0-42010a840003,GB,55.8232,-4.34285,United Kingdom,,,
1043,Tesco Extra - Silverburn,f3a019da-3e41-11ec-9fa4-42010a840003,GB,55.822099,-4.340059,United Kingdom,,,
1044,52347,39ff1ea0-17f0-11ea-b5e0-42010a840003,GB,55.76661,-4.17326,United Kingdom,,,
1045,Donaldson Street,b9f9faf6-18ba-11ea-a52f-42010a840003,GB,55.934299,-4.158,United Kingdom,,,
1046,52082,92c4402c-1d65-11ea-bc80-42010a840003,GB,55.85961,-4.2823,United Kingdom,,,
1047,50541,c49ff206-2154-11ea-a481-42010a840003,GB,55.85971,-4.28267,United Kingdom,,,
1048,Tesla Destination Charger Radisson Red Glasgow,b0057c84-466d-11e9-a5b6-42010a840003,GB,55.858578,-4.283023,United Kingdom,,,
1049,52239,93c5e994-1d65-11ea-82fe-42010a840003,GB,55.84786,-4.25157,United Kingdom,,,
1050,Crown Street Retail Park,90128bd0-2c1e-11ec-88c0-42010a840003,GB,55.8428,-4.25397,United Kingdom,,,
1051,Osprey Charging Jenny Burn Oatlands Pub & Restaurant,2e133c10-2138-11ea-baaa-42010a840003,GB,55.838964,-4.230633,United Kingdom,,,
1052,1612505824-B94060091,ae8f4ce2-2c1e-11ec-8add-42010a840003,GB,55.83339,-4.22824,United Kingdom,,,
1053,Osprey Charging Chain Runner Pub & Restaurant,2e2cbe10-2138-11ea-b57b-42010a840003,GB,55.880439,-3.523649,United Kingdom,,,
1054,50466,cbad3a50-2c1e-11ec-9e7e-42010a840003,GB,55.88273,-3.5194,United Kingdom,,,
1055,West Calder Station,96fcea0c-2154-11ea-99b2-42010a840003,GB,55.853702,-3.566763,United Kingdom,,,
1056,52019,67012a56-221d-11ea-bd54-42010a840003,GB,55.09942,-5.00709,United Kingdom,,,
1057,Osprey Charging Clyde Retail Park  KFC Car Park,a4824ef0-30ff-11ea-8cb9-42010a840003,GB,55.903371,-4.397216,United Kingdom,,,
1058,51777,2d5062dc-3900-11ea-894d-42010a840003,GB,54.837375,-4.050779,United Kingdom,,,
1059,51948,04d12988-4277-11ea-95a7-42010a840003,GB,55.84582,-4.27935,United Kingdom,,,
1060,Osprey Charging Nae Limits Cafe  A9,54251ffe-43e3-11ea-9bb9-42010a840003,GB,56.652122,-3.668684,United Kingdom,,,
1061,The Grange Manor Grangemouth,e7c68c2e-4fce-11ea-8086-42010a840003,GB,56.015499,-3.7461,United Kingdom,,,
1062,52058,97684c5c-59e9-11ea-a7dc-42010a840003,GB,55.98516,-3.71699,United Kingdom,,,
1063,52737,e140340e-5ab4-11ea-a8ff-42010a840003,GB,55.83517,-4.26529,United Kingdom,,,
1064,53137,7df6e9f2-ed02-11ea-aa85-42010a840033,GB,55.83502,-4.26635,United Kingdom,,,
1065,52732,aa70eac8-0a08-11eb-aee5-42010a840033,GB,55.8361,-4.262,United Kingdom,,,
1066,52730,98f1b2ee-79bc-11ec-bfd1-42010a840003,GB,55.834651,-4.26768,United Kingdom,,,
1067,52612,68ea76c4-5d0f-11ea-a22e-42010a840003,GB,55.881988,-4.207273,United Kingdom,,,
1068,52052,bb6f141a-641f-11ea-99ba-42010a840003,GB,56.01093,-3.72153,United Kingdom,,,
1071,Improvement Service,9a59f334-680d-11ea-965f-42010a840003,GB,55.889229,-3.526936,United Kingdom,,,
1072,51899,dce7d166-699e-11ea-9472-42010a840003,GB,55.8327,-4.11426,United Kingdom,,,
1073,52003,659586a4-6a65-11ea-9823-42010a840003,GB,55.4578,-4.63373,United Kingdom,,,
1074,52032,6699cece-221d-11ea-8bc7-42010a840003,GB,55.45522,-4.62659,United Kingdom,,,
1075,52229,6c312bde-7498-11ea-aebd-42010a840003,GB,55.89459,-4.62607,United Kingdom,,,
1076,52923,6daa1c82-7498-11ea-81c3-42010a840003,GB,55.85766,-4.24316,United Kingdom,,,
1077,52689,70f26764-7498-11ea-a894-42010a840003,GB,56.00472,-3.75383,United Kingdom,,,
1078,52935,f1a0e0f6-7561-11ea-9f1c-42010a840003,GB,55.82451,-4.25326,United Kingdom,,,
1079,Tesco Extra - St Rollox,c39bf24a-7bb5-11ea-8f11-42010a840003,GB,55.873467,-4.229403,United Kingdom,,,
1080,Tesco Superstore - Glasgow Craigmarloch,c6db156c-9762-11ea-b263-42010a840003,GB,55.954507,-4.021689,United Kingdom,,,
1081,53032,616d72e2-b1f2-11ea-a10f-42010a840003,GB,55.90135,-3.64491,United Kingdom,,,
1082,52057,6b7a020a-b1f2-11ea-8b9c-42010a840003,GB,56.00162,-3.78575,United Kingdom,,,
1083,52051,bebc3fee-2c1e-11ec-9c9c-42010a840003,GB,56.00224,-3.78661,United Kingdom,,,
1084,51065,116b333e-5473-11e9-a14c-42010a840003,GB,57.473796,-4.229191,United Kingdom,,,
1085,53117,c8bb0fca-2c1e-11ec-86df-42010a840003,GB,57.4737,-4.2334,United Kingdom,,,
1086,EVB-DC325500001,285303bc-ae3d-11eb-9632-42010a84003b,GB,57.469683,-4.23104,United Kingdom,,,
1087,University of Highlands & Islands,121a0bd6-2d86-11ec-9051-42010a840003,GB,57.469389,-4.230244,United Kingdom,,,
1088,APT51187,908d5bf0-aded-11e9-86cc-42010a840003,GB,57.47775,-4.18104,United Kingdom,,,
1089,51521,915255e0-aded-11e9-8a50-42010a840003,GB,57.476832,-4.224654,United Kingdom,,,
1090,502341B9-5D85-4AEC-962E-2FA53DF25135,4f8418ae-6d0c-11ea-a93f-42010a840003,GB,57.479303,-4.223807,United Kingdom,,,
1091,Tesla Supercharger Inverness,45f4c7d6-1043-11eb-b0ba-42010a840033,GB,57.481723,-4.225422,United Kingdom,,,
1092,53035,6f495804-b1f2-11ea-8169-42010a840003,GB,55.86558,-3.72116,United Kingdom,,,
1093,50682,bff26f8e-ba99-11ea-86d9-42010a840003,GB,55.06712,-3.606515,United Kingdom,,,
1094,Dumfries Railway Station,b89ccd7a-39d2-11eb-9f17-42010a840003,GB,55.07233,-3.60454,United Kingdom,,,
1095,53058,95ecdfe2-2c1e-11ec-89e1-42010a840003,GB,55.06698,-3.60713,United Kingdom,,,
1096,60557,630dd8b6-62e6-11ec-9826-42010a840003,GB,55.070759,-3.608537,United Kingdom,,,
1097,61402,6397f456-62e6-11ec-b9be-42010a840003,GB,55.070138,-3.606792,United Kingdom,,,
1098,60587,b83b1938-9474-11ec-96b9-42010a840003,GB,55.069872,-3.60793,United Kingdom,,,
1099,Boat of Garten Community Hall,fb398926-bc2c-11ea-a39f-42010a840003,GB,57.248058,-3.76359,United Kingdom,,,
1100,Spar Shop,73f93a16-bdc0-11ea-aac1-42010a840003,GB,55.781689,-3.9914,United Kingdom,,,
1101,52649,f6004c64-d172-11ea-aaaf-42010a840003,GB,55.84628,-4.41531,United Kingdom,,,
1102,Food Train Renfrewshire,033f2f5c-574c-11ec-889a-42010a840003,GB,55.842899,-4.41042,United Kingdom,,,
1103,60198,36f22bc2-de0f-11ea-a285-42010a840003,GB,55.8578,-4.57897,United Kingdom,,,
1104,53130,05323826-dedb-11ea-b476-42010a840003,GB,55.869956,-4.548582,United Kingdom,,,
1105,Greenrig Car Park,7243fbb6-e200-11ea-b332-42010a840003,GB,55.986229,-3.82922,United Kingdom,,,
1106,52336,04af63e8-e781-11ea-8a28-42010a840003,GB,55.80281,-4.06588,United Kingdom,,,
1107,Green Street Car Park,26706c44-574b-11ec-bc01-42010a840003,GB,55.802601,-4.06585,United Kingdom,,,
1108,51070,90c66aa8-aded-11e9-bdd5-42010a840003,GB,57.594304,-4.428314,United Kingdom,,,
1109,53371,9bd9827a-2c1e-11ec-9341-42010a840003,GB,57.59641,-4.43321,United Kingdom,,,
1110,Tesco Superstore - Dingwall Mart Road,47a0a876-a204-11ec-9a08-42010a840003,GB,57.597358,-4.430193,United Kingdom,,,
1111,52570,29a9eeee-97f8-11ea-9b87-42010a840003,GB,57.586849,-6.377311,United Kingdom,,,
1112,53142,ac39639c-ec3c-11ea-acd4-42010a840033,GB,55.82751,-4.08435,United Kingdom,,,
1113,52733,7d03feb8-ed02-11ea-b6c1-42010a840033,GB,55.85204,-4.29414,United Kingdom,,,
1114,Hanover Scotland,ba1521a6-574b-11ec-b7c0-42010a840003,GB,55.854698,-4.2987,United Kingdom,,,
1115,Glasgow Fort,f573033e-f4d8-11ea-9708-42010a840003,GB,55.87102,-4.137274,United Kingdom,,,
1116,51885,8cbda2a0-aded-11e9-add8-42010a840003,GB,57.61113,-3.61249,United Kingdom,,,
1117,54240,e1aa1f94-2c1e-11ec-ab51-42010a840003,GB,57.60894,-3.61472,United Kingdom,,,
1118,54241,eef0768a-2c1e-11ec-bb69-42010a840003,GB,57.60828,-3.61108,United Kingdom,,,
1119,51611,91c5ea46-aded-11e9-aa46-42010a840003,GB,57.678728,-4.299076,United Kingdom,,,
1120,51884,98358780-c47a-11e9-9da2-42010a840003,GB,57.65364,-3.5942,United Kingdom,,,
1121,50561,49a7c708-3ae0-11eb-ab75-42010a840003,GB,57.6523,-3.59338,United Kingdom,,,
1122,50915,b5101eba-029b-11ea-af3c-42010a840003,GB,57.615864,-3.570071,United Kingdom,,,
1123,51911,8b1fc372-e782-11ea-b1f9-42010a840033,GB,57.61611,-3.57022,United Kingdom,,,
1124,52720,34c0bc70-f72c-11ea-90ad-42010a840033,GB,55.87116,-4.38317,United Kingdom,,,
1125,53233,e801f71e-fe42-11ea-964f-42010a840033,GB,56.82211,-5.08861,United Kingdom,,,
1126,53317,3ab0d566-fa56-11ea-9eb1-42010a840033,GB,55.932387,-3.484957,United Kingdom,,,
1127,Council Car Park  Henry Street (Larne Street)  Ballymena  BT42 3AH,f9851442-c8d5-11e9-821a-42010a840003,GB,54.860408,-6.276699,United Kingdom,,,
1128,SC154,042598b2-25c4-11eb-ac3f-42010a840003,GB,54.860083,-6.277401,United Kingdom,,,
1129,Dowhill Farm GB225,8d544dec-ce3d-11ea-a2de-42010a840003,GB,55.289814,-4.831495,United Kingdom,,,
1130,4752,c7c091dc-aded-11e9-af36-42010a840003,GB,55.86371,-3.981,United Kingdom,,,
1131,53599,957c6afa-2c1e-11ec-9ada-42010a840003,GB,55.86392,-3.97986,United Kingdom,,,
1132,C6M3M,0c34e7de-5473-11e9-971e-42010a840003,GB,54.69481,-6.018397,United Kingdom,,,
1133,50731,905f3054-aded-11e9-9214-42010a840003,GB,57.811266,-4.055741,United Kingdom,,,
1134,Tesco Superstore - Tain,3dfa8772-aa8a-11ec-9286-42010a840003,GB,57.813625,-4.054106,United Kingdom,,,
1135,C7UV7,0c50781e-5473-11e9-b66d-42010a840003,GB,54.4921,-6.06013,United Kingdom,,,
1136,Perth,41b6e452-bc19-11ea-a5b5-42010a840003,GB,56.419289,-3.462969,United Kingdom,,,
1137,Perth SF Connect,8877cf62-a8bf-11eb-8e8f-42010a840003,GB,56.416401,-3.461197,United Kingdom,,,
1138,50221,1e74d81e-5473-11e9-9505-42010a840003,GB,57.895221,-5.160124,United Kingdom,,,
1139,51574,91bb2f0c-aded-11e9-a65e-42010a840003,GB,57.897571,-5.165707,United Kingdom,,,
1140,Royal Dornoch Golf Club,b0139c3e-adeb-11e9-a8cf-42010a840003,GB,57.878997,-4.023322,United Kingdom,,,
1141,Tesla Destination Charger Royal Golf Hotel,6654987c-466d-11e9-843a-42010a840003,GB,57.879504,-4.023029,United Kingdom,,,
1142,Dornoch Caravan & Camping,ab866396-2c1e-11ec-af33-42010a840003,GB,57.876141,-4.02087,United Kingdom,,,
1143,51575,e9376c24-e64a-11e9-b078-42010a840003,GB,57.87981,-4.03394,United Kingdom,,,
1144,Dornoch Castle Hotel,37fcdcb8-b6ac-11ea-8326-42010a840003,GB,57.879772,-4.029431,United Kingdom,,,
1145,53050,8e4cd63e-2c1e-11ec-8731-42010a840003,GB,57.88,-4.03036,United Kingdom,,,
1146,52777,e4c3c0a6-07b0-11eb-9d86-42010a840033,GB,55.86566,-4.11241,United Kingdom,,,
1147,52731,aa67b084-0a08-11eb-b677-42010a840033,GB,55.84226,-4.27304,United Kingdom,,,
1148,Arnold Clark Automobiles Kilbirnie Street,25624e58-a8eb-11eb-88bf-42010a840003,GB,55.846998,-4.268682,United Kingdom,,,
1149,53366,1d534800-134c-11eb-9861-42010a840003,GB,57.22051,-5.41746,United Kingdom,,,
1150,52054,3451af6a-134c-11eb-9f40-42010a840003,GB,55.99537,-3.74923,United Kingdom,,,
1151,53144,1dd2bac4-15a7-11eb-8a0e-42010a840003,GB,57.58572,-3.87111,United Kingdom,,,
1152,51071,e64c0634-2c1e-11ec-8350-42010a840003,GB,57.5856,-3.87073,United Kingdom,,,
1153,Balfour Beatty,0e50f7f8-1932-11eb-90b7-42010a840003,GB,55.834331,-3.981163,United Kingdom,,,
1154,52002,9dd0a4aa-2c1e-11ec-bfa6-42010a840003,GB,55.833969,-3.981148,United Kingdom,,,
1155,50343,c2a03660-2c1e-11ec-9347-42010a840003,GB,55.83428,-3.98197,United Kingdom,,,
1156,Tesla Supercharger Eurocentral,632f1880-238e-11ea-9be7-42010a840003,GB,55.835905,-3.984377,United Kingdom,,,
1157,Port Dundas Road,0e98481a-1932-11eb-87fa-42010a840003,GB,55.867624,-4.254903,United Kingdom,,,
1158,50401,b870a062-2c1e-11ec-98c2-42010a840003,GB,55.86692,-4.25901,United Kingdom,,,
1159,52188,566f8602-5d66-11ec-89fe-42010a840003,GB,55.8681,-4.25852,United Kingdom,,,
1160,Macklin Motors Nissan Glasgow Central,f2a434f2-a1b7-11eb-b758-42010a840003,GB,55.869438,-4.254845,United Kingdom,,,
1161,Tesco Superstore - Burnside,83ce1c88-1b56-11eb-894a-42010a840003,GB,55.818326,-4.201553,United Kingdom,,,
1162,Storage Vault Coatbridge Carpark,911ef690-25f8-11ea-80cb-42010a840003,GB,55.846729,-4.022251,United Kingdom,,,
1163,Whifflet Street,2d0951ec-a8eb-11eb-aea6-42010a840003,GB,55.847194,-4.022996,United Kingdom,,,
1164,51066,89812c4c-aded-11e9-8a39-42010a840003,GB,58.117349,-3.654191,United Kingdom,,,
1165,Storage Vault Cambuslang Carpark,a5d1d36e-1fd5-11eb-9c6c-42010a840003,GB,55.834436,-4.17265,United Kingdom,,,
1166,53269,172a26fa-2491-11eb-a5fd-42010a840003,GB,55.97784,-4.05064,United Kingdom,,,
1167,INSTAVOLT / LOWMOSS 1,61468c14-5473-11e9-a68f-42010a840003,GB,55.920229,-4.211653,United Kingdom,,,
1168,Richard Jones O 2781415-347 Penn,38aa3802-a914-11ec-8a22-42010a840003,GB,55.919429,-4.212612,United Kingdom,,,
1169,Jamsie's Garage  31B Glenshane Road  Maghera  BT46 5JZ,015f84d0-25c4-11eb-8fcf-42010a840003,GB,54.852528,-6.723321,United Kingdom,,,
1170,53427,82b5c420-262a-11eb-a93c-42010a840003,GB,57.46107,-4.26893,United Kingdom,,,
1171,51955,9279343e-aded-11e9-8034-42010a840003,GB,57.46619,-4.27282,United Kingdom,,,
1172,52479,b834d5c6-2e01-11eb-8038-42010a840003,GB,58.01047,-3.85468,United Kingdom,,,
1173,52485,b8460256-2e01-11eb-8c2e-42010a840003,GB,57.97384,-3.97562,United Kingdom,,,
1174,53252,6b0fa2de-305f-11eb-8be1-42010a840003,GB,55.771467,-3.929797,United Kingdom,,,
1175,50434,31c7ac66-344b-11eb-94b6-42010a840003,GB,55.86552,-4.253,United Kingdom,,,
1176,Linthouse Housing Association,485202e4-3453-11eb-8c23-42010a840003,GB,55.864311,-4.32896,United Kingdom,,,
1177,Asda,1a50fa7e-344b-11eb-88ca-42010a840003,GB,57.805901,-4.04825,United Kingdom,,,
1178,Queens View,2073c59e-344b-11eb-9545-42010a840003,GB,55.93718,-4.214732,United Kingdom,,,
1179,Ness Country Park  53 Oughtagh Road  Londonderry  BT47 3TR,6836f9d2-3ae0-11eb-ad82-42010a840003,GB,54.942011,-7.184942,United Kingdom,,,
1180,50231,50ffa006-3ae6-11eb-ac23-42010a840003,GB,56.84271,-5.12247,United Kingdom,,,
1181,52955,d7510e02-3e78-11eb-8f9e-42010a840003,GB,55.62177,-4.499,United Kingdom,,,
1182,53423,9b17c482-400b-11eb-9689-42010a840003,GB,57.14344,-4.68212,United Kingdom,,,
1183,60007,f00884c2-2c1e-11ec-a435-42010a840003,GB,57.14681,-4.68153,United Kingdom,,,
1184,60309,9ad20d02-79bc-11ec-8f4d-42010a840003,GB,57.147013,-4.680334,United Kingdom,,,
1185,50708,4935fc54-3ae0-11eb-ad82-42010a840003,GB,55.05589,-3.59871,United Kingdom,,,
1186,INSTAVOLT / NEWMAINS 1,7e14376a-3ae0-11eb-8b2c-42010a840003,GB,55.781837,-3.878117,United Kingdom,,,
1187,Richard Jones O 6444365-575 Jack,df84e9de-a913-11ec-8206-42010a840003,GB,55.780569,-3.876552,United Kingdom,,,
1188,53511,7e462b4a-40d4-11eb-9562-42010a840003,GB,56.68596,-5.19283,United Kingdom,,,
1189,54123,9a3306de-b951-11eb-bfa6-42010a840003,GB,56.68766,-5.18508,United Kingdom,,,
1190,SeaBeds Luxury Lodge,7e3d18fc-40d4-11eb-acab-42010a840003,GB,56.685349,-5.188443,United Kingdom,,,
1191,52965,5c93c412-44c1-11eb-be78-42010a840003,GB,55.61069,-4.50145,United Kingdom,,,
1192,60163,2914ebd4-41e6-11ec-acce-42010a840003,GB,55.616247,-4.503797,United Kingdom,,,
1193,52976,e5c9dd50-5b89-11eb-a08b-42010a840003,GB,55.4434,-4.51538,United Kingdom,,,
1194,53150,e5f88a74-5b89-11eb-89a5-42010a840003,GB,55.68416,-4.50902,United Kingdom,,,
1195,53332,152b7716-5b8a-11eb-adba-42010a840003,GB,55.85962,-4.03375,United Kingdom,,,
1196,54101,3ca0be02-5c55-11eb-add0-42010a840003,GB,55.76636,-4.16098,United Kingdom,,,
1197,Muiryhall Street Carpark,6b40ec14-62e0-11eb-b07c-42010a840003,GB,55.863411,-4.02223,United Kingdom,,,
1198,Osprey Charging Cumbernauld Retail Park,a28e78c4-681e-11eb-99cc-42010a840003,GB,55.944182,-4.031737,United Kingdom,,,
1199,52704,092a1478-6822-11eb-ad81-42010a840003,GB,55.8639,-4.23812,United Kingdom,,,
1200,52711,9517dec8-2c1e-11ec-a9b6-42010a840003,GB,55.8619,-4.23753,United Kingdom,,,
1201,52709,9647dffa-2c1e-11ec-a6a0-42010a840003,GB,55.86318,-4.23844,United Kingdom,,,
1202,50415,b35d29a6-2c1e-11ec-aff2-42010a840003,GB,55.85956,-4.23661,United Kingdom,,,
1203,53255,ba01e2ee-77db-11eb-94d7-42010a840033,GB,55.775949,-4.153651,United Kingdom,,,
1204,53466,baa89d1e-77db-11eb-9662-42010a840033,GB,55.76246,-4.01476,United Kingdom,,,
1205,53591,eb15ec2e-78a1-11eb-9cdf-42010a840033,GB,55.87355,-4.07139,United Kingdom,,,
1206,53921,cc278a2e-83c9-11eb-9518-42010a840003,GB,55.700022,-3.869929,United Kingdom,,,
