Unnamed: 0,name,pname,cityname,wgs84_lon,wgs84_lat
872,星星充电站(航天九亭园区),上海市,上海市,121.28603855550205,31.14804842144196
873,蔚来能源汽车充电站(蔚来超充站上海豪禺创业园),上海市,上海市,121.2838684826066,31.144436300583827
874,特来电汽车充电站(上海天泰纺织充电站),上海市,上海市,121.2857704816076,31.14250673660412
875,星星充电汽车充电站(松江区航天九亭园区直流高低压兼容2区),上海市,上海市,121.2860365551654,31.148092400963183
876,国家电网充电站(沪青平公路3271号),上海市,上海市,121.20306837897742,31.15186984703727
877,安悦充电站(快乐家园),上海市,上海市,121.27237529360772,31.200566001825848
878,开迈斯虹桥维景酒店汽车充电站,上海市,上海市,121.28287776829065,31.183469394606067
879,星星充电汽车充电站(上海中建东孚),上海市,上海市,121.28151390023258,31.183773999745817
880,星星充电汽车充电站(威马汽车总部大楼),上海市,上海市,121.28021390845907,31.18367867403134
881,星星充电汽车充电站(徐泾迪丰国际),上海市,上海市,121.26807263638736,31.196248064685285
882,依威能源汽车充电站(三银基地产业园),上海市,上海市,121.27151174926172,31.19585316019136
883,上海松江丰柏众创工场(简单冲),上海市,上海市,121.28397263982536,31.140580215491955
884,简单充汽车充电站(上海松江丰柏众创工场),上海市,上海市,121.28375799089098,31.14057750372856
885,星星充电汽车充电站(点充北青公路),上海市,上海市,121.20336436921752,31.19267738880896
886,安悦充电汽车充电站(小区西),上海市,上海市,121.28586529155858,31.13108673010001
887,安悦充电汽车充电站(停车场项目松江九干路),上海市,上海市,121.2862735842974,31.13123308128425
888,特来电充电站(上海康顺磁性站),上海市,上海市,121.28721133808176,31.12689910130653
889,星星充电汽车充电站(青浦区虹桥宝龙城二期北1区),上海市,上海市,121.230417095758,31.233389021187406
890,星星充电汽车充电站(青浦区虹桥宝龙城二期北2区),上海市,上海市,121.2302480049422,31.23340691907909
891,星星充电汽车充电站(青浦区虹桥宝龙城一期直流北区),上海市,上海市,121.22831889476063,31.23349773349501
892,蔚景云汽车充电站(申充华寿商业广场),上海市,上海市,121.22459129562192,31.233956937100352
893,依威能源汽车充电站(统鑫商务园),上海市,上海市,121.25156492834948,31.24160659571196
894,国家电网充电站(富利经济城),上海市,上海市,121.2530978836564,31.24634604037988
895,星星充电汽车充电站(恒孚农场直流),上海市,上海市,121.24832135877828,31.24861402591205
896,星星充电站(国展宝龙丽筠酒店3区),上海市,上海市,121.22933878443308,31.23009992683794
897,泰那斯快速充电站(光明荟站),上海市,上海市,121.22558926676815,31.23123093612059
898,国家电网充电站(青浦区西郊国际农产品交易有限公司),上海市,上海市,121.2296800775834,31.22890368236329
899,上海青浦区西郊国际农产品交易有限公司电动汽车充电站(国家电网),上海市,上海市,121.22887372985258,31.22756482781803
900,电动汽车充电站,上海市,上海市,121.26031337384698,31.24791020360857
901,星星充电汽车充电站(恒充联友路),上海市,上海市,121.2619729722135,31.23712609537649
902,电桩宝汽车充电站,上海市,上海市,121.26229778708326,31.23611335376322
903,特来电充电站(特来电站纪王学校),上海市,上海市,121.26226910480888,31.232653964892663
904,安悦充电充电站(安悦站品尚生活广场),上海市,上海市,121.2655992129243,31.24287096814838
905,特来电充电站(特来电站上海新尚生活广场),上海市,上海市,121.22175906727654,31.232929124467883
906,动城仓储管理中心一电集团电动汽车充电站,上海市,上海市,121.26891534996302,31.235911438909937
907,汽车充电站(华漕镇新建民办双语学校),上海市,上海市,121.26358873337624,31.22354733593748
908,特来电充电站(上海嘉壹智汇园区站),上海市,上海市,121.2130395592796,31.23853685005265
909,青浦消防华新中队电动汽车充电站,上海市,上海市,121.21472793828303,31.221845467933587
910,特来电充电站(上海E通华新园区站),上海市,上海市,121.20766106759592,31.22188404748257
911,明仕海博站,上海市,上海市,121.2030789520625,31.227915026232075
912,昶翊新能源汽车充电站,上海市,上海市,121.20330432052724,31.227572503318857
913,动力联盟充电站(耀越汽车服务),上海市,上海市,121.27386993807568,31.22954065170161
914,星星充电汽车充电站(会展中骏广场),上海市,上海市,121.28044083366994,31.227510112694
915,云快充汽车充电站(普洛斯上海虹桥北物流园充电站),上海市,上海市,121.28132357201908,31.226361544458182
916,云快充汽车充电站(上海永慈康复快充站),上海市,上海市,121.27000768717484,31.21744009988122
917,万城万充汽车充电站(上海顺驰汽车充电站),上海市,上海市,121.20967041908273,31.249469924145007
918,开迈斯充电站(新虹桥蛟龙凯莱酒店),上海市,上海市,121.20727124451196,31.225259955822807
919,汽车充电站(开迈斯充电站上海市新虹桥蛟龙凯莱酒店交直流站疫情封闭),上海市,上海市,121.20791011072642,31.22539171981357
920,星星充电(碧桂园碧创空间),上海市,上海市,121.25836946558049,31.204334617578272
921,特斯拉超级充电站(复能大厦),上海市,上海市,121.26224954344023,31.204098531576044
922,星星充电汽车充电站(碧桂园碧创空间),上海市,上海市,121.2583654678631,31.20433961712844
923,星星充电汽车充电站(五天产业园中国梦谷),上海市,上海市,121.26160926583294,31.201813047549912
924,特来电充电站(上海虹信医学中心),上海市,上海市,121.26937180829344,31.21274891153043
925,汽车充电站(馨昌佳苑),上海市,上海市,121.28644369522898,31.220491464104384
926,依威能源汽车充电站(馨泰佳苑),上海市,上海市,121.28357962101936,31.21886415107936
927,汽车充电站(西郊虹韵城景平苑),上海市,上海市,121.28573285709064,31.2210731816252
928,森通智达汽车充电站(西郊虹韵城景平苑),上海市,上海市,121.28574383755628,31.2210841612082
929,依威能源汽车充电站(馨乐佳苑),上海市,上海市,121.28758588978806,31.218468800133994
930,上海闵行坤赢旭华商务广场(简单冲),上海市,上海市,121.27693280697696,31.21773687820666
931,简单充汽车充电站(上海闵行坤赢旭华商务广场),上海市,上海市,121.27697970382437,31.218174617041303
932,特来电充电站(上海维也纳纪翟路),上海市,上海市,121.28048054031052,31.218499305089026
933,星星充电站(上海鹏龙大众星徽),上海市,上海市,121.23276883854042,31.202373949594925
934,依威能源汽车充电站(上海德晟汽车服务),上海市,上海市,121.23475453264088,31.203188405546623
935,Evcard汽车充电站,上海市,上海市,121.27800428529125,31.20593831502396
936,森通智达汽车充电站(美邻苑),上海市,上海市,121.2794643498843,31.203507762937846
937,特来电充电站(特来电站华漕医疗中心),上海市,上海市,121.28068138887484,31.204919581157814
938,国家电网充电站(丰尚国际广场),上海市,上海市,121.27684297876196,31.205439890348234
939,乐华汽车充电站(梁杭优智谷直流充电站),上海市,上海市,121.28243428354908,31.256177585243385
940,星星充电汽车充电站(小胖熊配送中心),上海市,上海市,121.20343103833606,31.256700488987683
941,星星充电汽车充电站(上海发航物流),上海市,上海市,121.20254065163482,31.2571740227151
942,上海玖行瑜珩汽车充电站(闵行北青公路站),上海市,上海市,121.28182582011884,31.21423164451574
943,星星充电汽车充电站(黄渡曹安公路),上海市,上海市,121.21915704955454,31.27559595414068
944,汽车充电站(蔚来目充站上海中石化高家站),上海市,上海市,121.2653886421128,31.2755248628418
945,挚达汽车充电站(星华公路),上海市,上海市,121.26324145377312,31.27755953725529
946,挚达科技汽车充电站(绿苑二邨东),上海市,上海市,121.21333722247466,31.27025818871761
947,挚达汽车充电站(胜达路),上海市,上海市,121.21153655538608,31.275922717375355
948,挚达汽车充电站(玉麦路),上海市,上海市,121.21175368145416,31.27761226462808
949,挚达科技汽车充电站(协通路),上海市,上海市,121.21332060750557,31.27727220863957
950,安悦充电充电站(安悦汽车站上海快乐站),上海市,上海市,121.27866440367772,31.275475960557223
951,星星充电站(亭汇花苑),上海市,上海市,121.31148602799097,31.142246140082104
952,星星充电汽车充电站(亭汇花苑),上海市,上海市,121.31148703004082,31.142196164850105
953,星星充电汽车充电站(星星充电亭汇花苑充电站),上海市,上海市,121.31148603217484,31.14219716617475
954,简单充汽车充电站(上海松江贝尚坊时尚生活广场),上海市,上海市,121.3129353429987,31.147508636002808
955,依威能源汽车充电站(五洲云景花园),上海市,上海市,121.3078142790739,31.15207670083453
956,依威能源汽车充电站,上海市,上海市,121.31347489190058,31.13866233262853
957,依威能源汽车充电站(九久青年城一期),上海市,上海市,121.31259788083716,31.13836713590633
958,易马达e换电电动自行车充电站(涞寅路),上海市,上海市,121.2993649552977,31.142638590640075
959,依威能源汽车充电站(涞坊路),上海市,上海市,121.3016115616431,31.15158700023401
960,小桔充电汽车充电站(上海市松江区旭辉丰禄纯真中心充电站),上海市,上海市,121.3200708144949,31.140345899704823
961,特来电充电站(上海旭辉丰禄纯真中心),上海市,上海市,121.31976552444588,31.140177574106705
962,特来电充电站（九亭奥园古玩城）,上海市,上海市,121.32573222752544,31.14821285560521
963,特来电充电站(上海九亭奥园古玩城),上海市,上海市,121.32560549819956,31.14842198806945
964,特来电充电站(上海佳预广场),上海市,上海市,121.3249811216133,31.146088422020743
965,特来电充电站,上海市,上海市,121.30681853975216,31.162652980428348
966,易马达e换电电动自行车充电站(九亭大街),上海市,上海市,121.29867323026106,31.132440223409485
967,星星充电站(九亭明珠苑),上海市,上海市,121.32769579605544,31.136192499781945
968,国家电网汽车充电站(九亭大街),上海市,上海市,121.32561991224162,31.13159195317595
969,泰那斯虹桥世界中心汽车快速充电站,上海市,上海市,121.30286597109472,31.1862589779986
970,泰那斯汽车充电站（虹桥世界中心）,上海市,上海市,121.3029137869372,31.187234405389027
971,泰那斯虹桥世界中心汽车快速充电站,上海市,上海市,121.30222929622148,31.18640002040009
972,安悦充电充电站(安悦站威马汽车),上海市,上海市,121.30152936453923,31.190998939253987
973,普天充电站(上海德宝汽车服务有限公司),上海市,上海市,121.31540337892524,31.17566035315246
974,美丽充星星充电站,上海市,上海市,121.29685119168856,31.17571254542757
975,星星充电汽车充电站(星星瞻星虹桥圣保罗特快示范站点),上海市,上海市,121.29642805746649,31.17538940486008
976,国家电网汽车充电站(新虹街道综合楼北),上海市,上海市,121.31612071890912,31.17610776542317
977,66快充汽车充电站(绿地全球商品贸易港电动汽车快充站),上海市,上海市,121.2977555967213,31.18496436710451
978,充电队长汽车充电站(国家会展中心上海洲际酒店),上海市,上海市,121.29602680253028,31.18764387065126
979,保时捷超级充电站(上海虹桥天地),上海市,上海市,121.3118368056902,31.194064811156377
980,上海闵行龙湖虹桥天街(简单冲),上海市,上海市,121.3083184976349,31.19504582705648
981,特斯拉充电站(上海龙湖虹桥天街超级站新国标),上海市,上海市,121.30887734381884,31.19421021676852
982,保时捷汽车充电站(上海虹桥天地保时捷超级充电站),上海市,上海市,121.31168514895612,31.19400312452605
983,上海市闵行区龙湖虹桥天街充电站,上海市,上海市,121.30796533262875,31.194314833786844
984,充电队长汽车充电站(虹桥万通中心),上海市,上海市,121.30809086326585,31.19659048020381
985,BMW即时充电站(上海虹桥站大巴车停车场),上海市,上海市,121.3124342381453,31.196791347684552
986,鼎充新能源充电站(万科中心),上海市,上海市,121.31081463794114,31.19920817659047
987,星星充电汽车充电站(虹桥万科中心),上海市,上海市,121.31071484840608,31.19933529930886
988,依威能源汽车充电站(虹桥天地购物中心南区),上海市,上海市,121.31086590423595,31.19477726534664
989,星星充电汽车充电站(虹桥万科中心直流),上海市,上海市,121.3112077743695,31.199096501099145
990,依威能源汽车充电站(虹桥天地北区),上海市,上海市,121.31020421657183,31.19657060560355
991,特斯拉汽车充电站(虹桥万科中心T8号楼LG3层),上海市,上海市,121.31092140536356,31.19915700352737
992,玖行充电,上海市,上海市,121.32229162532144,31.1883278071291
993,玖行充电虹桥机场站(示范场站),上海市,上海市,121.32223474878764,31.18840187926201
994,云杉智慧汽车充电站,上海市,上海市,121.32223925327472,31.194041064998554
995,埃安超级充电服务中心,上海市,上海市,121.32177606494864,31.19689654284424
996,明仕虹桥机场充电站,上海市,上海市,121.32151645512354,31.19924888351451
997,挚达充电站,上海市,上海市,121.320668495185,31.19802810938502
998,普天新能源汽车充电站(虹桥机场P8停车场),上海市,上海市,121.32223727319102,31.19386215741845
999,星星充电汽车充电站(上海虹桥国际机场-奔驰充电星驿站),上海市,上海市,121.3222152246082,31.195011630802004
